-7.29346335e-01 -3.73506169e-01 6.08330316e-02 1.04252163e+00 -5.58957425e-01 -5.50544898e-01 1.54126103e-01 4.98922796e-01 -3.27729544e-01 -6.74558945e-01
-2.84778153e-02 -2.43442234e-01 -3.83546938e-01 -9.70755786e-01 -2.12465637e-02 2.20322340e-01 1.13025425e-01 1.27887601e+00 -2.10074143e+00 -6.32518267e-01
1.54821075e-01 -9.71450048e-01 7.88579945e-01 -5.41486948e-01 -1.30741941e+00 -8.61926738e-01 4.64503500e-01 2.64149049e-01 -1.22519777e+00 2.28382435e-01
2.71939190e+00 6.46470793e-01 -3.21840778e-01 -1.43668960e+00 1.16805132e+00 -1.00341813e+00 -1.24010898e-01 -4.82204608e-01 1.19909127e+00 -8.61438897e-01
-4.92953979e-01 2.38122916e-02 -1.76107198e+00 -1.23519504e+00 8.16722173e-01 2.54959611e-01 6.05138377e-01 -1.22633177e+00 -1.48571811e+00 1.21119819e+00
-2.52659945e-01 -1.44636589e+00 1.54968768e+00 6.82149039e-01 1.62722829e+00 4.35340043e-01 -5.77302350e-01 -1.63560960e+00 -2.48439824e-01 6.90655137e-01
1.62591126e+00 1.61278208e-01 2.79067255e-01 1.01779528e+00 -8.00240630e-02 1.17732817e+00 4.84112460e-01 -1.05889147e+00 -9.84639867e-01 -1.15755742e+00
-7.30895020e-01 -1.20671699e-02 -1.33051433e+00 7.28234793e-01 9.41931239e-02 1.25569300e+00 5.47030763e-01 -1.20381064e+00 9.33304767e-01 -9.39306835e-01
-5.15947248e-01 -1.77539546e-01 -1.29158172e-01 9.16337134e-01 -1.25181307e+00 -1.23225766e+00 6.00091342e-01 5.85859837e-01 7.01591682e-01 7.06336936e-01
4.30304830e-01 1.35942181e+00 5.36532540e-01 6.85829570e-01 7.57352175e-01 6.79237450e-01 9.82384001e-01 1.44608204e+00 1.98362720e+00 1.10883482e+00
